n_qubits,depth,gate_count,two_qubit_ratio,two_qubit_gates,fidelity,robust_fidelity,total_error_rate,classical_shadow_expr,entropy_expressibility,angle_entropy,entropy,concentration,state_exploration,entanglement_potential,circuit_complexity,quantum_volume,performance_per_complexity,shot_efficiency,expressibility_ratio,complexity_per_qubit,performance_score
7,3,0,0.500000,0,0.814145,0.950658,0.185855,36.301579,0.645411,0.645411,0,0,0.000000,1.500000,0,9,950657.894737,950.657895,0.017779,0.000000,0.613565
7,3,0,0.500000,0,0.814145,0.950658,0.185855,36.301579,0.645411,0.645411,0,0,0.000000,1.500000,0,9,950657.894737,950.657895,0.017779,0.000000,0.613565
7,4,0,0.100000,0,0.799342,0.954770,0.200658,36.050521,0.642527,0.642527,0,0,0.000000,0.400000,0,16,954769.736842,954.769737,0.017823,0.000000,0.613465
7,4,0,0.100000,0,0.799342,0.954770,0.200658,36.050521,0.642527,0.642527,0,0,0.000000,0.400000,0,16,954769.736842,954.769737,0.017823,0.000000,0.613465
127,3,0,0.300000,0,0.000000,0.004112,1.000000,21.052106,0.636829,0.636829,0,0,0.000000,0.900000,0,9,4111.842105,4.111842,0.030250,0.000000,0.002619
127,3,0,0.300000,0,0.000000,0.004112,1.000000,21.052106,0.636829,0.636829,0,0,0.000000,0.900000,0,9,4111.842105,4.111842,0.030250,0.000000,0.002619
127,2,0,0.500000,0,0.000000,0.004934,1.000000,19.279406,0.636058,0.636058,0,0,0.000000,1.000000,0,4,4934.210526,4.934211,0.032992,0.000000,0.003138
127,2,0,0.500000,0,0.000000,0.004934,1.000000,19.279406,0.636058,0.636058,0,0,0.000000,1.000000,0,4,4934.210526,4.934211,0.032992,0.000000,0.003138
60,4,0,0.500000,0,0.000000,0.000000,1.000000,16.901940,0.635225,0.635225,0,0,0.000000,2.000000,0,16,0.000000,0.000000,0.037583,0.000000,0.000000
60,4,0,0.500000,0,0.000000,0.000000,1.000000,16.901940,0.635225,0.635225,0,0,0.000000,2.000000,0,16,0.000000,0.000000,0.037583,0.000000,0.000000
10,2,0,0.300000,0,0.728618,0.923520,0.271382,43.769966,0.632581,0.632581,0,0,0.000000,0.600000,0,4,923519.736842,923.519737,0.014452,0.000000,0.584201
10,2,0,0.300000,0,0.728618,0.923520,0.271382,43.769966,0.632581,0.632581,0,0,0.000000,0.600000,0,4,923519.736842,923.519737,0.014452,0.000000,0.584201
10,4,0,0.500000,0,0.797697,0.944901,0.202303,45.256119,0.631349,0.631349,0,0,0.000000,2.000000,0,16,944901.315789,944.901316,0.013951,0.000000,0.596562
10,4,0,0.500000,0,0.797697,0.944901,0.202303,45.256119,0.631349,0.631349,0,0,0.000000,2.000000,0,16,944901.315789,944.901316,0.013951,0.000000,0.596562
60,3,0,0.100000,0,0.199013,0.999178,0.800987,24.939925,0.629618,0.629618,0,0,0.000000,0.300000,0,9,999177.631579,999.177632,0.025245,0.000000,0.629100
60,3,0,0.100000,0,0.199013,0.999178,0.800987,24.939925,0.629618,0.629618,0,0,0.000000,0.300000,0,9,999177.631579,999.177632,0.025245,0.000000,0.629100
5,3,0,0.300000,0,0.878289,0.965461,0.121711,30.788718,0.627746,0.627746,0,0,0.000000,0.900000,0,9,965460.526316,965.460526,0.020389,0.000000,0.606064
5,3,0,0.300000,0,0.878289,0.965461,0.121711,30.788718,0.627746,0.627746,0,0,0.000000,0.900000,0,9,965460.526316,965.460526,0.020389,0.000000,0.606064
127,2,0,0.500000,0,0.000000,0.032895,1.000000,23.081407,0.623831,0.623831,0,0,0.000000,1.000000,0,4,32894.736842,32.894737,0.027027,0.000000,0.020521
127,2,0,0.500000,0,0.000000,0.032895,1.000000,23.081407,0.623831,0.623831,0,0,0.000000,1.000000,0,4,32894.736842,32.894737,0.027027,0.000000,0.020521
7,4,0,0.300000,0,0.844572,0.951480,0.155428,36.923498,0.621836,0.621836,0,0,0.000000,1.200000,0,16,951480.263158,951.480263,0.016841,0.000000,0.591665
7,4,0,0.300000,0,0.844572,0.951480,0.155428,36.923498,0.621836,0.621836,0,0,0.000000,1.200000,0,16,951480.263158,951.480263,0.016841,0.000000,0.591665
127,3,0,0.300000,0,0.000000,0.018914,1.000000,22.608511,0.612536,0.612536,0,0,0.000000,0.900000,0,9,18914.473684,18.914474,0.027093,0.000000,0.011586
127,3,0,0.300000,0,0.000000,0.018914,1.000000,22.608511,0.612536,0.612536,0,0,0.000000,0.900000,0,9,18914.473684,18.914474,0.027093,0.000000,0.011586
127,2,0,0.500000,0,0.000000,0.004934,1.000000,20.541080,0.610926,0.610926,0,0,0.000000,1.000000,0,4,4934.210526,4.934211,0.029742,0.000000,0.003014
127,2,0,0.500000,0,0.000000,0.004934,1.000000,20.541080,0.610926,0.610926,0,0,0.000000,1.000000,0,4,4934.210526,4.934211,0.029742,0.000000,0.003014
10,2,0,0.300000,0,0.782072,0.935855,0.217928,44.582655,0.608956,0.608956,0,0,0.000000,0.600000,0,4,935855.263158,935.855263,0.013659,0.000000,0.569895
10,2,0,0.300000,0,0.782072,0.935855,0.217928,44.582655,0.608956,0.608956,0,0,0.000000,0.600000,0,4,935855.263158,935.855263,0.013659,0.000000,0.569895
5,4,0,0.300000,0,0.884868,0.968750,0.115132,30.585316,0.593380,0.593380,0,0,0.000000,1.200000,0,16,968750.000000,968.750000,0.019401,0.000000,0.574837
5,4,0,0.300000,0,0.884868,0.968750,0.115132,30.585316,0.593380,0.593380,0,0,0.000000,1.200000,0,16,968750.000000,968.750000,0.019401,0.000000,0.574837
127,3,0,0.500000,0,0.000000,0.000000,1.000000,15.090707,0.591750,0.591750,0,0,0.000000,1.500000,0,9,0.000000,0.000000,0.039213,0.000000,0.000000
127,3,0,0.500000,0,0.000000,0.000000,1.000000,15.090707,0.591750,0.591750,0,0,0.000000,1.500000,0,9,0.000000,0.000000,0.039213,0.000000,0.000000
60,4,0,0.500000,0,0.000000,0.000000,1.000000,12.932304,0.587094,0.587094,0,0,0.000000,2.000000,0,16,0.000000,0.000000,0.045398,0.000000,0.000000
60,4,0,0.500000,0,0.000000,0.000000,1.000000,12.932304,0.587094,0.587094,0,0,0.000000,2.000000,0,16,0.000000,0.000000,0.045398,0.000000,0.000000
127,4,0,0.300000,0,0.000000,0.003289,1.000000,18.256343,0.581323,0.581323,0,0,0.000000,1.200000,0,16,3289.473684,3.289474,0.031842,0.000000,0.001912
127,4,0,0.300000,0,0.000000,0.003289,1.000000,18.256343,0.581323,0.581323,0,0,0.000000,1.200000,0,16,3289.473684,3.289474,0.031842,0.000000,0.001912
127,2,0,0.300000,0,0.000000,0.005757,1.000000,22.674179,0.578220,0.578220,0,0,0.000000,0.600000,0,4,5756.578947,5.756579,0.025501,0.000000,0.003329
127,2,0,0.300000,0,0.000000,0.005757,1.000000,22.674179,0.578220,0.578220,0,0,0.000000,0.600000,0,4,5756.578947,5.756579,0.025501,0.000000,0.003329
127,4,0,0.100000,0,0.000000,0.013158,1.000000,21.353475,0.576926,0.576926,0,0,0.000000,0.400000,0,16,13157.894737,13.157895,0.027018,0.000000,0.007591
127,4,0,0.100000,0,0.000000,0.013158,1.000000,21.353475,0.576926,0.576926,0,0,0.000000,0.400000,0,16,13157.894737,13.157895,0.027018,0.000000,0.007591
60,4,0,0.500000,0,0.000000,0.000000,1.000000,19.101584,0.569791,0.569791,0,0,0.000000,2.000000,0,16,0.000000,0.000000,0.029830,0.000000,0.000000
60,4,0,0.500000,0,0.000000,0.000000,1.000000,19.101584,0.569791,0.569791,0,0,0.000000,2.000000,0,16,0.000000,0.000000,0.029830,0.000000,0.000000
127,3,0,0.500000,0,0.000000,0.004934,1.000000,21.459329,0.568268,0.568268,0,0,0.000000,1.500000,0,9,4934.210526,4.934211,0.026481,0.000000,0.002804
127,3,0,0.500000,0,0.000000,0.004934,1.000000,21.459329,0.568268,0.568268,0,0,0.000000,1.500000,0,9,4934.210526,4.934211,0.026481,0.000000,0.002804
60,4,0,0.500000,0,0.000000,0.000000,1.000000,13.779544,0.558679,0.558679,0,0,0.000000,2.000000,0,16,0.000000,0.000000,0.040544,0.000000,0.000000
60,4,0,0.500000,0,0.000000,0.000000,1.000000,13.779544,0.558679,0.558679,0,0,0.000000,2.000000,0,16,0.000000,0.000000,0.040544,0.000000,0.000000
5,3,0,0.500000,0,0.872533,0.971217,0.127467,30.268131,0.557975,0.557975,0,0,0.000000,1.500000,0,9,971217.105263,971.217105,0.018434,0.000000,0.541915
5,3,0,0.500000,0,0.872533,0.971217,0.127467,30.268131,0.557975,0.557975,0,0,0.000000,1.500000,0,9,971217.105263,971.217105,0.018434,0.000000,0.541915
127,2,0,0.300000,0,0.000000,0.002467,1.000000,20.724723,0.556930,0.556930,0,0,0.000000,0.600000,0,4,2467.105263,2.467105,0.026873,0.000000,0.001374
127,2,0,0.300000,0,0.000000,0.002467,1.000000,20.724723,0.556930,0.556930,0,0,0.000000,0.600000,0,4,2467.105263,2.467105,0.026873,0.000000,0.001374
127,2,0,0.500000,0,0.000000,0.000822,1.000000,19.161301,0.555624,0.555624,0,0,0.000000,1.000000,0,4,822.368421,0.822368,0.028997,0.000000,0.000457
127,2,0,0.500000,0,0.000000,0.000822,1.000000,19.161301,0.555624,0.555624,0,0,0.000000,1.000000,0,4,822.368421,0.822368,0.028997,0.000000,0.000457
5,2,0,0.500000,0,0.849507,0.980263,0.150493,29.572898,0.555348,0.555348,0,0,0.000000,1.000000,0,4,980263.157895,980.263158,0.018779,0.000000,0.544388
5,2,0,0.500000,0,0.849507,0.980263,0.150493,29.572898,0.555348,0.555348,0,0,0.000000,1.000000,0,4,980263.157895,980.263158,0.018779,0.000000,0.544388
127,2,0,0.300000,0,0.000000,0.004112,1.000000,24.207005,0.553502,0.553502,0,0,0.000000,0.600000,0,4,4111.842105,4.111842,0.022865,0.000000,0.002276
127,2,0,0.300000,0,0.000000,0.004112,1.000000,24.207005,0.553502,0.553502,0,0,0.000000,0.600000,0,4,4111.842105,4.111842,0.022865,0.000000,0.002276
127,4,0,0.300000,0,0.000000,0.000000,1.000000,22.504535,0.553438,0.553438,0,0,0.000000,1.200000,0,16,0.000000,0.000000,0.024592,0.000000,0.000000
127,4,0,0.300000,0,0.000000,0.000000,1.000000,22.504535,0.553438,0.553438,0,0,0.000000,1.200000,0,16,0.000000,0.000000,0.024592,0.000000,0.000000
10,4,0,0.500000,0,0.697368,0.921875,0.302632,43.555884,0.553077,0.553077,0,0,0.000000,2.000000,0,16,921875.000000,921.875000,0.012698,0.000000,0.509868
10,4,0,0.500000,0,0.697368,0.921875,0.302632,43.555884,0.553077,0.553077,0,0,0.000000,2.000000,0,16,921875.000000,921.875000,0.012698,0.000000,0.509868
60,4,0,0.500000,0,0.000000,0.000000,1.000000,13.226030,0.552577,0.552577,0,0,0.000000,2.000000,0,16,0.000000,0.000000,0.041779,0.000000,0.000000
60,4,0,0.500000,0,0.000000,0.000000,1.000000,13.226030,0.552577,0.552577,0,0,0.000000,2.000000,0,16,0.000000,0.000000,0.041779,0.000000,0.000000
127,4,0,0.300000,0,0.000000,0.004112,1.000000,24.110411,0.546068,0.546068,0,0,0.000000,1.200000,0,16,4111.842105,4.111842,0.022649,0.000000,0.002245
127,4,0,0.300000,0,0.000000,0.004112,1.000000,24.110411,0.546068,0.546068,0,0,0.000000,1.200000,0,16,4111.842105,4.111842,0.022649,0.000000,0.002245
127,3,0,0.500000,0,0.000000,0.001645,1.000000,22.090720,0.545990,0.545990,0,0,0.000000,1.500000,0,9,1644.736842,1.644737,0.024716,0.000000,0.000898
127,3,0,0.500000,0,0.000000,0.001645,1.000000,22.090720,0.545990,0.545990,0,0,0.000000,1.500000,0,9,1644.736842,1.644737,0.024716,0.000000,0.000898
7,4,0,0.300000,0,0.791941,0.955592,0.208059,36.054544,0.543767,0.543767,0,0,0.000000,1.200000,0,16,955592.105263,955.592105,0.015082,0.000000,0.519620
7,4,0,0.300000,0,0.791941,0.955592,0.208059,36.054544,0.543767,0.543767,0,0,0.000000,1.200000,0,16,955592.105263,955.592105,0.015082,0.000000,0.519620
5,3,0,0.500000,0,0.862664,0.981086,0.137336,30.026206,0.532464,0.532464,0,0,0.000000,1.500000,0,9,981085.526316,981.085526,0.017733,0.000000,0.522393
5,3,0,0.500000,0,0.862664,0.981086,0.137336,30.026206,0.532464,0.532464,0,0,0.000000,1.500000,0,9,981085.526316,981.085526,0.017733,0.000000,0.522393
127,3,0,0.500000,0,0.000000,0.000822,1.000000,21.221690,0.531752,0.531752,0,0,0.000000,1.500000,0,9,822.368421,0.822368,0.025057,0.000000,0.000437
127,3,0,0.500000,0,0.000000,0.000822,1.000000,21.221690,0.531752,0.531752,0,0,0.000000,1.500000,0,9,822.368421,0.822368,0.025057,0.000000,0.000437
127,4,0,0.300000,0,0.000000,0.000000,1.000000,18.039525,0.528922,0.528922,0,0,0.000000,1.200000,0,16,0.000000,0.000000,0.029320,0.000000,0.000000
127,4,0,0.300000,0,0.000000,0.000000,1.000000,18.039525,0.528922,0.528922,0,0,0.000000,1.200000,0,16,0.000000,0.000000,0.029320,0.000000,0.000000
60,4,0,0.500000,0,0.000000,0.000000,1.000000,16.315376,0.524359,0.524359,0,0,0.000000,2.000000,0,16,0.000000,0.000000,0.032139,0.000000,0.000000
60,4,0,0.500000,0,0.000000,0.000000,1.000000,16.315376,0.524359,0.524359,0,0,0.000000,2.000000,0,16,0.000000,0.000000,0.032139,0.000000,0.000000
5,3,0,0.500000,0,0.875000,0.986842,0.125000,29.832382,0.513461,0.513461,0,0,0.000000,1.500000,0,9,986842.105263,986.842105,0.017212,0.000000,0.506705
5,3,0,0.500000,0,0.875000,0.986842,0.125000,29.832382,0.513461,0.513461,0,0,0.000000,1.500000,0,9,986842.105263,986.842105,0.017212,0.000000,0.506705
5,4,0,0.500000,0,0.842928,0.956414,0.157072,30.037270,0.513066,0.513066,0,0,0.000000,2.000000,0,16,956414.473684,956.414474,0.017081,0.000000,0.490704
5,4,0,0.500000,0,0.842928,0.956414,0.157072,30.037270,0.513066,0.513066,0,0,0.000000,2.000000,0,16,956414.473684,956.414474,0.017081,0.000000,0.490704
5,3,0,0.500000,0,0.857730,0.980263,0.142270,29.545432,0.503855,0.503855,0,0,0.000000,1.500000,0,9,980263.157895,980.263158,0.017054,0.000000,0.493910
5,3,0,0.500000,0,0.857730,0.980263,0.142270,29.545432,0.503855,0.503855,0,0,0.000000,1.500000,0,9,980263.157895,980.263158,0.017054,0.000000,0.493910
127,4,0,0.300000,0,0.000000,0.000822,1.000000,17.623649,0.498745,0.498745,0,0,0.000000,1.200000,0,16,822.368421,0.822368,0.028300,0.000000,0.000410
127,4,0,0.300000,0,0.000000,0.000822,1.000000,17.623649,0.498745,0.498745,0,0,0.000000,1.200000,0,16,822.368421,0.822368,0.028300,0.000000,0.000410
10,3,0,0.100000,0,0.856908,0.955592,0.143092,46.671885,0.496939,0.496939,0,0,0.000000,0.300000,0,9,955592.105263,955.592105,0.010648,0.000000,0.474871
10,3,0,0.100000,0,0.856908,0.955592,0.143092,46.671885,0.496939,0.496939,0,0,0.000000,0.300000,0,9,955592.105263,955.592105,0.010648,0.000000,0.474871
5,2,0,0.300000,0,0.875000,0.985197,0.125000,30.448708,0.495807,0.495807,0,0,0.000000,0.600000,0,4,985197.368421,985.197368,0.016283,0.000000,0.488467
5,2,0,0.300000,0,0.875000,0.985197,0.125000,30.448708,0.495807,0.495807,0,0,0.000000,0.600000,0,4,985197.368421,985.197368,0.016283,0.000000,0.488467
127,4,0,0.300000,0,0.000000,0.000000,1.000000,17.854621,0.490076,0.490076,0,0,0.000000,1.200000,0,16,0.000000,0.000000,0.027448,0.000000,0.000000
127,4,0,0.300000,0,0.000000,0.000000,1.000000,17.854621,0.490076,0.490076,0,0,0.000000,1.200000,0,16,0.000000,0.000000,0.027448,0.000000,0.000000
127,3,0,0.500000,0,0.000000,0.000000,1.000000,21.435870,0.481591,0.481591,0,0,0.000000,1.500000,0,9,0.000000,0.000000,0.022467,0.000000,0.000000
127,3,0,0.500000,0,0.000000,0.000000,1.000000,21.435870,0.481591,0.481591,0,0,0.000000,1.500000,0,9,0.000000,0.000000,0.022467,0.000000,0.000000
127,3,0,0.500000,0,0.000000,0.000000,1.000000,20.974739,0.472035,0.472035,0,0,0.000000,1.500000,0,9,0.000000,0.000000,0.022505,0.000000,0.000000
127,3,0,0.500000,0,0.000000,0.000000,1.000000,20.974739,0.472035,0.472035,0,0,0.000000,1.500000,0,9,0.000000,0.000000,0.022505,0.000000,0.000000
7,4,0,0.100000,0,0.845395,0.982730,0.154605,37.677182,0.461311,0.461311,0,0,0.000000,0.400000,0,16,982730.263158,982.730263,0.012244,0.000000,0.453344
7,4,0,0.100000,0,0.845395,0.982730,0.154605,37.677182,0.461311,0.461311,0,0,0.000000,0.400000,0,16,982730.263158,982.730263,0.012244,0.000000,0.453344
127,2,0,0.500000,0,0.000000,0.000822,1.000000,21.999269,0.459658,0.459658,0,0,0.000000,1.000000,0,4,822.368421,0.822368,0.020894,0.000000,0.000378
127,2,0,0.500000,0,0.000000,0.000822,1.000000,21.999269,0.459658,0.459658,0,0,0.000000,1.000000,0,4,822.368421,0.822368,0.020894,0.000000,0.000378
7,2,0,0.300000,0,0.859375,0.982730,0.140625,37.690124,0.452676,0.452676,0,0,0.000000,0.600000,0,4,982730.263158,982.730263,0.012010,0.000000,0.444859
7,2,0,0.300000,0,0.859375,0.982730,0.140625,37.690124,0.452676,0.452676,0,0,0.000000,0.600000,0,4,982730.263158,982.730263,0.012010,0.000000,0.444859
5,2,0,0.300000,0,0.882401,0.986842,0.117599,30.550061,0.448227,0.448227,0,0,0.000000,0.600000,0,4,986842.105263,986.842105,0.014672,0.000000,0.442330
5,2,0,0.300000,0,0.882401,0.986842,0.117599,30.550061,0.448227,0.448227,0,0,0.000000,0.600000,0,4,986842.105263,986.842105,0.014672,0.000000,0.442330
7,4,0,0.500000,0,0.832237,0.968750,0.167763,36.677651,0.439742,0.439742,0,0,0.000000,2.000000,0,16,968750.000000,968.750000,0.011989,0.000000,0.426000
7,4,0,0.500000,0,0.832237,0.968750,0.167763,36.677651,0.439742,0.439742,0,0,0.000000,2.000000,0,16,968750.000000,968.750000,0.011989,0.000000,0.426000
10,4,0,0.500000,0,0.791941,0.962993,0.208059,45.711204,0.425956,0.425956,0,0,0.000000,2.000000,0,16,962993.421053,962.993421,0.009318,0.000000,0.410192
10,4,0,0.500000,0,0.791941,0.962993,0.208059,45.711204,0.425956,0.425956,0,0,0.000000,2.000000,0,16,962993.421053,962.993421,0.009318,0.000000,0.410192
5,2,0,0.500000,0,0.854441,0.980263,0.145559,29.849468,0.403846,0.403846,0,0,0.000000,1.000000,0,4,980263.157895,980.263158,0.013529,0.000000,0.395875
5,2,0,0.500000,0,0.854441,0.980263,0.145559,29.849468,0.403846,0.403846,0,0,0.000000,1.000000,0,4,980263.157895,980.263158,0.013529,0.000000,0.395875
10,4,0,0.100000,0,0.849507,0.962171,0.150493,46.637029,0.402865,0.402865,0,0,0.000000,0.400000,0,16,962171.052632,962.171053,0.008638,0.000000,0.387625
10,4,0,0.100000,0,0.849507,0.962171,0.150493,46.637029,0.402865,0.402865,0,0,0.000000,0.400000,0,16,962171.052632,962.171053,0.008638,0.000000,0.387625
127,4,0,0.500000,0,0.000000,0.000000,1.000000,16.117522,0.396873,0.396873,0,0,0.000000,2.000000,0,16,0.000000,0.000000,0.024624,0.000000,0.000000
127,4,0,0.500000,0,0.000000,0.000000,1.000000,16.117522,0.396873,0.396873,0,0,0.000000,2.000000,0,16,0.000000,0.000000,0.024624,0.000000,0.000000
5,3,0,0.100000,0,0.890625,0.990132,0.109375,30.871001,0.396186,0.396186,0,0,0.000000,0.300000,0,9,990131.578947,990.131579,0.012834,0.000000,0.392277
5,3,0,0.100000,0,0.890625,0.990132,0.109375,30.871001,0.396186,0.396186,0,0,0.000000,0.300000,0,9,990131.578947,990.131579,0.012834,0.000000,0.392277
10,2,0,0.300000,0,0.840461,0.978618,0.159539,47.237680,0.395403,0.395403,0,0,0.000000,0.600000,0,4,978618.421053,978.618421,0.008371,0.000000,0.386949
10,2,0,0.300000,0,0.840461,0.978618,0.159539,47.237680,0.395403,0.395403,0,0,0.000000,0.600000,0,4,978618.421053,978.618421,0.008371,0.000000,0.386949
127,2,0,0.500000,0,0.000000,0.000000,1.000000,21.733317,0.394727,0.394727,0,0,0.000000,1.000000,0,4,0.000000,0.000000,0.018162,0.000000,0.000000
127,2,0,0.500000,0,0.000000,0.000000,1.000000,21.733317,0.394727,0.394727,0,0,0.000000,1.000000,0,4,0.000000,0.000000,0.018162,0.000000,0.000000
7,4,0,0.100000,0,0.881579,0.988487,0.118421,38.133858,0.394497,0.394497,0,0,0.000000,0.400000,0,16,988486.842105,988.486842,0.010345,0.000000,0.389955
7,4,0,0.100000,0,0.881579,0.988487,0.118421,38.133858,0.394497,0.394497,0,0,0.000000,0.400000,0,16,988486.842105,988.486842,0.010345,0.000000,0.389955
5,2,0,0.300000,0,0.865954,0.987664,0.134046,29.927413,0.393567,0.393567,0,0,0.000000,0.600000,0,4,987664.473684,987.664474,0.013151,0.000000,0.388713
5,2,0,0.300000,0,0.865954,0.987664,0.134046,29.927413,0.393567,0.393567,0,0,0.000000,0.600000,0,4,987664.473684,987.664474,0.013151,0.000000,0.388713
7,3,0,0.500000,0,0.857730,0.982730,0.142270,37.339907,0.391064,0.391064,0,0,0.000000,1.500000,0,9,982730.263158,982.730263,0.010473,0.000000,0.384310
7,3,0,0.500000,0,0.857730,0.982730,0.142270,37.339907,0.391064,0.391064,0,0,0.000000,1.500000,0,9,982730.263158,982.730263,0.010473,0.000000,0.384310
5,2,0,0.100000,0,0.883224,0.990132,0.116776,30.467225,0.390574,0.390574,0,0,0.000000,0.200000,0,4,990131.578947,990.131579,0.012819,0.000000,0.386720
5,2,0,0.100000,0,0.883224,0.990132,0.116776,30.467225,0.390574,0.390574,0,0,0.000000,0.200000,0,4,990131.578947,990.131579,0.012819,0.000000,0.386720
7,2,0,0.300000,0,0.891447,0.992599,0.108553,38.775958,0.387813,0.387813,0,0,0.000000,0.600000,0,4,992598.684211,992.598684,0.010001,0.000000,0.384943
7,2,0,0.300000,0,0.891447,0.992599,0.108553,38.775958,0.387813,0.387813,0,0,0.000000,0.600000,0,4,992598.684211,992.598684,0.010001,0.000000,0.384943
5,4,0,0.300000,0,0.871711,0.988487,0.128289,29.630695,0.384995,0.384995,0,0,0.000000,1.200000,0,16,988486.842105,988.486842,0.012993,0.000000,0.380562
5,4,0,0.300000,0,0.871711,0.988487,0.128289,29.630695,0.384995,0.384995,0,0,0.000000,1.200000,0,16,988486.842105,988.486842,0.012993,0.000000,0.380562
7,2,0,0.500000,0,0.851974,0.986842,0.148026,37.449714,0.384186,0.384186,0,0,0.000000,1.000000,0,4,986842.105263,986.842105,0.010259,0.000000,0.379131
7,2,0,0.500000,0,0.851974,0.986842,0.148026,37.449714,0.384186,0.384186,0,0,0.000000,1.000000,0,4,986842.105263,986.842105,0.010259,0.000000,0.379131
10,4,0,0.500000,0,0.806743,0.969572,0.193257,46.000396,0.383732,0.383732,0,0,0.000000,2.000000,0,16,969572.368421,969.572368,0.008342,0.000000,0.372056
10,4,0,0.500000,0,0.806743,0.969572,0.193257,46.000396,0.383732,0.383732,0,0,0.000000,2.000000,0,16,969572.368421,969.572368,0.008342,0.000000,0.372056
127,4,0,0.300000,0,0.000000,0.000000,1.000000,19.863273,0.383587,0.383587,0,0,0.000000,1.200000,0,16,0.000000,0.000000,0.019311,0.000000,0.000000
127,4,0,0.300000,0,0.000000,0.000000,1.000000,19.863273,0.383587,0.383587,0,0,0.000000,1.200000,0,16,0.000000,0.000000,0.019311,0.000000,0.000000
10,2,0,0.300000,0,0.841283,0.972039,0.158717,46.790902,0.380670,0.380670,0,0,0.000000,0.600000,0,4,972039.473684,972.039474,0.008136,0.000000,0.370026
10,2,0,0.300000,0,0.841283,0.972039,0.158717,46.790902,0.380670,0.380670,0,0,0.000000,0.600000,0,4,972039.473684,972.039474,0.008136,0.000000,0.370026
127,4,0,0.300000,0,0.000000,0.000000,1.000000,22.172543,0.379747,0.379747,0,0,0.000000,1.200000,0,16,0.000000,0.000000,0.017127,0.000000,0.000000
127,4,0,0.300000,0,0.000000,0.000000,1.000000,22.172543,0.379747,0.379747,0,0,0.000000,1.200000,0,16,0.000000,0.000000,0.017127,0.000000,0.000000
5,1,0,0.300000,0,0.893914,0.991776,0.106086,30.834858,0.375697,0.375697,0,0,0.000000,0.300000,0,1,991776.315789,991.776316,0.012184,0.000000,0.372607
5,1,0,0.300000,0,0.893914,0.991776,0.106086,30.834858,0.375697,0.375697,0,0,0.000000,0.300000,0,1,991776.315789,991.776316,0.012184,0.000000,0.372607
5,3,0,0.100000,0,0.896382,0.992599,0.103618,30.748235,0.375546,0.375546,0,0,0.000000,0.300000,0,9,992598.684211,992.598684,0.012214,0.000000,0.372766
5,3,0,0.100000,0,0.896382,0.992599,0.103618,30.748235,0.375546,0.375546,0,0,0.000000,0.300000,0,9,992598.684211,992.598684,0.012214,0.000000,0.372766
7,3,0,0.300000,0,0.866776,0.990954,0.133224,37.843933,0.373555,0.373555,0,0,0.000000,0.900000,0,9,990953.947368,990.953947,0.009871,0.000000,0.370176
7,3,0,0.300000,0,0.866776,0.990954,0.133224,37.843933,0.373555,0.373555,0,0,0.000000,0.900000,0,9,990953.947368,990.953947,0.009871,0.000000,0.370176
7,3,0,0.100000,0,0.852796,0.985197,0.147204,37.396996,0.370791,0.370791,0,0,0.000000,0.300000,0,9,985197.368421,985.197368,0.009915,0.000000,0.365303
7,3,0,0.100000,0,0.852796,0.985197,0.147204,37.396996,0.370791,0.370791,0,0,0.000000,0.300000,0,9,985197.368421,985.197368,0.009915,0.000000,0.365303
5,1,0,0.300000,0,0.880757,0.990954,0.119243,29.905306,0.370199,0.370199,0,0,0.000000,0.300000,0,1,990953.947368,990.953947,0.012379,0.000000,0.366851
5,1,0,0.300000,0,0.880757,0.990954,0.119243,29.905306,0.370199,0.370199,0,0,0.000000,0.300000,0,1,990953.947368,990.953947,0.012379,0.000000,0.366851
7,4,0,0.100000,0,0.865954,0.987664,0.134046,37.405150,0.368784,0.368784,0,0,0.000000,0.400000,0,16,987664.473684,987.664474,0.009859,0.000000,0.364234
7,4,0,0.100000,0,0.865954,0.987664,0.134046,37.405150,0.368784,0.368784,0,0,0.000000,0.400000,0,16,987664.473684,987.664474,0.009859,0.000000,0.364234
7,2,0,0.100000,0,0.880757,0.991776,0.119243,38.338455,0.359251,0.359251,0,0,0.000000,0.200000,0,4,991776.315789,991.776316,0.009371,0.000000,0.356296
7,2,0,0.100000,0,0.880757,0.991776,0.119243,38.338455,0.359251,0.359251,0,0,0.000000,0.200000,0,4,991776.315789,991.776316,0.009371,0.000000,0.356296
5,3,0,0.500000,0,0.872533,0.990132,0.127467,30.298018,0.357541,0.357541,0,0,0.000000,1.500000,0,9,990131.578947,990.131579,0.011801,0.000000,0.354013
5,3,0,0.500000,0,0.872533,0.990132,0.127467,30.298018,0.357541,0.357541,0,0,0.000000,1.500000,0,9,990131.578947,990.131579,0.011801,0.000000,0.354013
5,3,0,0.100000,0,0.875822,0.990132,0.124178,30.165563,0.350551,0.350551,0,0,0.000000,0.300000,0,9,990131.578947,990.131579,0.011621,0.000000,0.347092
5,3,0,0.100000,0,0.875822,0.990132,0.124178,30.165563,0.350551,0.350551,0,0,0.000000,0.300000,0,9,990131.578947,990.131579,0.011621,0.000000,0.347092
127,4,0,0.500000,0,0.000000,0.000000,1.000000,17.101464,0.349194,0.349194,0,0,0.000000,2.000000,0,16,0.000000,0.000000,0.020419,0.000000,0.000000
